   0.0,  12.7,  98.9,   0.0,  20.1,  68.6,   0.0, 439.7,  20.0,  22.0,  34.2,  25.6,        0,   0.0,   0.0,   0.0,   0.0
   0.0,  11.7,  99.0,   0.0,  19.6,  68.6,   0.0, 441.0,  20.0,  22.0,  34.5,  45.8,        0,   0.0,   0.0,   0.0,   0.0
   1.3,  11.0,  99.0,   0.0,  20.1,  64.0,   0.6, 442.2,  20.3,  22.3,  42.0,  64.9,        0,   0.0,   0.0,   0.0,   0.0
  17.6,  11.8,  99.1,   0.0,  21.3,  61.8,  17.2, 442.4,  21.3,  23.3,  47.4,  62.7, 3.96e-08,   0.0,   0.0,   0.0,   0.0
  87.7,  13.9,  99.1,   0.0,  22.7,  65.4, 117.9, 683.1,  22.1,  24.0,  43.2,  11.1, 9.45e-07,   0.0,   0.0,   0.0,   0.0
 218.3,  16.1,  96.6,   0.0,  25.2,  66.0, 329.7, 799.0,  23.2,  24.0,  34.1,   0.0, 3.87e-07,   0.0,   0.0,   0.0,  14.8
 314.1,  18.0,  80.7,   0.0,  27.4,  63.8, 481.2, 797.8,  24.0,  24.0,  30.5,   0.0, 1.72e-06,   0.0,   0.0,   0.0,  78.1
 307.4,  18.6,  72.6,   0.0,  27.7,  61.6, 469.0, 799.6,  24.0,  24.0,  29.2,   0.0, 2.18e-06,   0.0,   0.0,   0.0,  99.6
 376.4,  19.1,  68.7,   0.0,  28.2,  56.4, 574.0, 797.2,  24.0,  24.0,  28.7,   0.0,  3.1e-06,   0.0,   0.0,   0.0, 130.8
 551.1,  20.4,  64.1,   0.0,  28.8,  46.4, 848.9, 689.3,  24.0,  24.0,  29.1,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 185.7
 720.1,  20.4,  65.8,   0.0,  30.8,  42.6,1099.0, 622.5,  24.0,  24.0,  30.3,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 200.0
 575.0,  20.2,  67.8,   0.0,  29.1,  45.7, 872.3, 583.8,  24.2,  24.2,  31.8,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 186.0
 342.8,  20.1,  69.0,   0.0,  28.2,  48.6, 519.8, 642.2,  24.9,  24.9,  32.1,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 121.0
 277.6,  20.1,  70.2,   0.0,  27.8,  50.9, 420.4, 705.1,  24.8,  25.0,  31.6,   0.0, 4.17e-06,   0.0,   0.0,   0.0,  95.5
 248.5,  19.9,  72.9,   0.0,  27.4,  53.2, 376.8, 738.7,  24.3,  24.8,  31.0,   0.0, 4.17e-06,   0.0,   0.0,   0.0,  85.7
 176.2,  19.1,  75.5,   0.0,  26.5,  56.2, 266.5, 792.0,  22.6,  23.9,  30.3,   0.0, 3.79e-06,   0.0,   0.0,   0.0,  69.6
 122.0,  18.9,  75.7,   0.0,  25.6,  58.8, 179.1, 761.6,  21.1,  22.9,  29.4,   0.0, 2.07e-06,   0.0,   0.0,   0.0,  70.6
  53.3,  17.7,  80.4,   0.0,  24.1,  64.4,  66.4, 498.5,  19.9,  21.9,  28.2,   0.0,        0,   0.0,   0.0,   0.0,  41.8
  10.2,  16.1,  88.7,   0.0,  22.9,  69.2,   9.9, 443.5,  18.9,  20.9,  26.8,   0.0,        0,   0.0,   0.0,   0.0,  22.6
   0.7,  15.1,  91.4,   0.0,  21.6,  71.3,   0.0, 433.4,  18.3,  20.3,  25.4,   0.0,        0,   0.0,   0.0,   0.0,  13.6
   0.0,  14.3,  95.4,   0.0,  20.5,  72.4,   0.0, 432.1,  19.4,  21.4,  24.0,   0.0,        0,   0.0,   0.0,   0.0,   0.3
   0.0,  14.0,  96.9,   0.0,  19.6,  72.5,   0.0, 433.1,  20.0,  22.0,  24.2,  19.2,        0,   0.0,   0.0,   0.0,   0.0
   0.0,  13.6,  97.0,   0.0,  20.2,  72.6,   0.0, 434.1,  20.0,  22.0,  28.1,   9.5,        0,   0.0,   0.0,   0.0,   0.0
   0.0,  13.8,  97.1,   0.0,  19.6,  75.5,   0.0, 435.0,  20.0,  22.0,  26.1,  17.4,        0,   0.0,   0.0,   0.0,   0.0
   0.0,  13.1,  97.9,   0.0,  19.7,  70.1,   0.0, 435.8,  20.0,  22.0,  35.3,  55.5,        0,   0.0,   0.0,   0.0,   0.0
   0.0,  12.6,  98.0,   0.0,  20.3,  70.1,   0.0, 437.0,  20.0,  22.0,  33.9,   1.2,        0,   0.0,   0.0,   0.0,   0.0
   0.3,  12.8,  98.1,   0.0,  19.9,  76.5,   0.1, 438.6,  20.3,  22.3,  28.3,  12.7,        0,   0.0,   0.0,   0.0,   0.0
   7.5,  13.6,  98.9,   0.0,  20.9,  75.6,  10.9, 439.6,  21.3,  23.3,  36.3,  58.8,        0,   0.0,   0.0,   0.0,   0.0
  49.8,  14.3,  99.0,   0.0,  22.5,  77.1,  73.8, 672.4,  22.0,  24.0,  36.2,   3.2, 9.73e-07,   0.0,   0.0,   0.0,   0.0
